x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
-10.55568,5.771738,21.87123,1.642084,0.2164807,0.2218551,0.1970843,-0.2380201,-0.0926134,1.671085,0.3226035
-10.52311,5.776052,21.87518,1.638672,0.2204271,0.2226565,0.2226859,-0.2309962,-0.04689917,1.668356,0.324265
-10.49046,5.780478,21.87909,1.635442,0.2243711,0.2243339,0.247829,-0.224268,-0.001499442,1.665935,0.3342418
-10.45774,5.785013,21.88297,1.632209,0.2283045,0.2269889,0.2725417,-0.2178303,0.04358879,1.663656,0.3516092
-10.42503,5.789617,21.88685,1.628803,0.2312523,0.2307022,0.2939932,-0.2069642,0.05828461,1.661235,0.3642297
-10.39234,5.794292,21.89075,1.625148,0.2341708,0.2355718,0.31515,-0.1962683,0.07297616,1.658745,0.3783732
-10.35969,5.799037,21.89471,1.621181,0.2370491,0.2416814,0.3360143,-0.1857415,0.08767831,1.656149,0.3938185
-10.32707,5.803853,21.89875,1.616839,0.2398746,0.2491132,0.3565898,-0.1753823,0.1023804,1.65341,0.410362
-10.2945,5.808741,21.90289,1.612061,0.2426328,0.2579482,0.37691,-0.1651884,0.1170783,1.6505,0.4278501
-10.26199,5.813633,21.90724,1.606875,0.2419671,0.2680928,0.3800155,-0.1786568,0.1304165,1.646957,0.4397027
-10.22956,5.81853,21.91183,1.601139,0.2412045,0.2797036,0.3830774,-0.1920831,0.1435388,1.643186,0.4519376
-10.19721,5.823427,21.91668,1.594796,0.2403299,0.2927881,0.3860983,-0.2054648,0.1564269,1.639163,0.4644965
-10.16495,5.828324,21.92183,1.587784,0.2393277,0.3073531,0.3890706,-0.2188015,0.1690919,1.634871,0.477328
-10.13282,5.833218,21.92731,1.580046,0.2381814,0.3234041,0.3920169,-0.2320927,0.1815556,1.630296,0.4904148
-10.10101,5.838176,21.93328,1.57125,0.2430841,0.3415051,0.348343,-0.2292509,0.1290696,1.626205,0.4365292
-10.06954,5.843193,21.93976,1.56185,0.2478326,0.3609648,0.305321,-0.2261873,0.07693174,1.622064,0.3876856
-10.03843,5.848262,21.94679,1.552049,0.2524439,0.3816078,0.262966,-0.2229043,0.02515074,1.618088,0.3456443
-10.00766,5.85338,21.95437,1.542053,0.2569389,0.4032625,0.2212466,-0.2194058,-0.02628462,1.614486,0.3126976
-9.977251,5.858544,21.96252,1.532066,0.2613415,0.4257612,0.1801782,-0.2156933,-0.07737962,1.611458,0.2915054
-9.947021,5.863637,21.97119,1.522684,0.2576051,0.448007,0.1569771,-0.2080447,-0.07556064,1.607992,0.2713555
-9.916968,5.868656,21.98036,1.513499,0.253812,0.4708184,0.1340119,-0.2004439,-0.07382748,1.605232,0.2521655
-9.887091,5.873599,21.99007,1.504506,0.2499706,0.494109,0.1112656,-0.1928915,-0.07217748,1.603174,0.234087
-9.857384,5.878466,22.00031,1.4957,0.2460898,0.5177932,0.08877447,-0.1853823,-0.07063227,1.601808,0.2173394
-9.827845,5.883255,22.01109,1.487077,0.2421789,0.5417866,0.06652824,-0.1779188,-0.06916847,1.601119,0.2021519
-9.798531,5.887959,22.02246,1.478615,0.238684,0.5660604,0.02996399,-0.1763312,-0.08761003,1.601155,0.1991633
-9.769438,5.892577,22.03443,1.470405,0.2351891,0.5904203,-0.006174547,-0.1746859,-0.105989,1.601874,0.2044186
-9.740559,5.89711,22.04699,1.462519,0.2317143,0.6147283,-0.0418913,-0.1729827,-0.1243213,1.603292,0.2171029
-9.711886,5.901561,22.06014,1.455028,0.2282788,0.6388482,-0.07716861,-0.1712241,-0.1425865,1.605411,0.2358042
-9.683412,5.905931,22.07386,1.448005,0.224901,0.6626457,-0.112019,-0.169411,-0.1607919,1.608228,0.2590413
-9.655001,5.910263,22.08805,1.441508,0.2220037,0.6860373,-0.106391,-0.1772491,-0.1386067,1.611794,0.2488937
-9.626646,5.914557,22.10267,1.435466,0.219173,0.7089953,-0.1009336,-0.1849782,-0.1166063,1.615943,0.2408351
-9.59834,5.918814,22.11774,1.42979,0.2164019,0.7315413,-0.09561325,-0.1925976,-0.09479142,1.620581,0.2349918
-9.570079,5.923034,22.13324,1.424395,0.2136841,0.753696,-0.0904677,-0.2001112,-0.07315096,1.625613,0.2314735
-9.541858,5.927218,22.14917,1.419195,0.2110137,0.7754793,-0.08544708,-0.2075168,-0.0516987,1.630953,0.230298
