x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.01291516,-0.1640207,0.007906113,0.03823467,-0.1355712,0.01835101,-0.005489444,-0.01486845,0.02753451,0.14205,0.03177033
0.01376583,-0.1666582,0.008275017,0.03893447,-0.1318962,0.01829114,-0.001072052,-0.01144489,0.02655806,0.1387338,0.028939
0.01462803,-0.1692255,0.008629415,0.03952809,-0.1282212,0.01822695,0.003299737,-0.008053345,0.02559238,0.1354081,0.02703173
0.01549973,-0.1717225,0.008969687,0.0400194,-0.1245463,0.0181759,0.00762634,-0.004693331,0.02463754,0.1320746,0.02621444
0.01637897,-0.1741492,0.009296572,0.04041221,-0.1208717,0.01815531,0.01190833,-0.001364651,0.02369281,0.1287351,0.02655222
0.01726384,-0.1765058,0.009611152,0.04071032,-0.1171973,0.01818231,0.01614587,0.001932933,0.02275875,0.1253919,0.02797116
0.01813892,-0.1787833,0.00994231,0.04091723,-0.1134434,0.01827396,0.01129031,0.002145824,0.0181197,0.1219736,0.02145691
0.01900288,-0.1809822,0.01029083,0.04105168,-0.1096898,0.01841079,0.006482997,0.002355868,0.01352706,0.1185582,0.01518422
0.01985478,-0.1831023,0.01065708,0.04113206,-0.1059365,0.01857357,0.0017233,0.002563132,0.008980622,0.1151493,0.009496893
0.02069404,-0.1851437,0.01104105,0.04117655,-0.1021833,0.01874329,-0.002988635,0.002767681,0.004479785,0.1117508,0.006054789
0.02152044,-0.1871064,0.01144235,0.04120313,-0.0984301,0.01890109,-0.007654003,0.002969543,2.439775E-05,0.1083671,0.008209906
0.02232569,-0.1889879,0.01183605,0.04122796,-0.09424177,0.01902892,-0.004315161,0.0002630668,-0.006416132,0.1046105,0.007736702
0.02311052,-0.1907882,0.01222191,0.04127849,-0.09005332,0.01913946,-0.001010141,-0.002417251,-0.01279195,0.1008952,0.01305746
0.02387617,-0.1925071,0.01259991,0.04138028,-0.08586468,0.01924591,0.002260952,-0.005071862,-0.01910358,0.09723927,0.01989428
0.02462439,-0.1941446,0.01297035,0.04155859,-0.0816758,0.01936136,0.005499222,-0.007700719,-0.02535217,0.09366384,0.02706059
0.02535741,-0.1957005,0.01333373,0.04183847,-0.07748665,0.01949876,0.0087047,-0.01030431,-0.03153811,0.09019335,0.03430165
0.02611354,-0.1971636,0.01369013,0.04224351,-0.07270543,0.01967187,0.01214854,-0.008479082,-0.02706252,0.08635727,0.03085226
0.02689479,-0.1985335,0.01404059,0.04275727,-0.06792414,0.01989376,0.01555813,-0.006675054,-0.02263044,0.08268999,0.02826214
0.02770283,-0.1998105,0.01438649,0.04336194,-0.06314285,0.02017815,0.01893401,-0.004891975,-0.0182417,0.07921133,0.02674299
0.02853899,-0.2009944,0.01472945,0.04403988,-0.05836168,0.02053863,0.02227634,-0.003129522,-0.01389602,0.07594361,0.02644104
