x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.6742723,0.4645403,0.324646,0.7183772,0.5659613,0.5574154,0.05989375,-0.03678349,0.1547352,1.071023,0.1699508
0.6895217,0.475805,0.3354599,0.7275762,0.569075,0.5655283,0.1618623,0.003003899,0.2267316,1.083068,0.2785959
0.7051815,0.4870723,0.3461407,0.7358719,0.5722011,0.574286,0.2626364,0.0426199,0.2981304,1.094863,0.3995949
0.7205958,0.4984258,0.3572152,0.7429376,0.5739393,0.584016,0.1973671,0.0349604,0.1737687,1.105639,0.2652763
0.7357547,0.5098587,0.368698,0.7493224,0.5756609,0.5945225,0.1326899,0.02763871,0.05066719,1.11639,0.1446986
0.750658,0.5213672,0.3805983,0.7555127,0.5773603,0.6055509,0.06859959,0.02064879,-0.07118735,1.127314,0.1009946
0.7653154,0.5329511,0.39292,0.7619892,0.5790353,0.6168481,0.005090974,0.01398467,-0.1918063,1.1386,0.1923828
0.7797465,0.5446137,0.4056617,0.769228,0.5806829,0.6281636,-0.05784066,0.007640554,-0.3112024,1.150432,0.3166242
0.7946473,0.5562279,0.4186005,0.7775381,0.5785184,0.6390374,-0.05164718,-0.01467954,-0.2083445,1.160869,0.215152
0.8100309,0.5677896,0.4317324,0.7866535,0.5763287,0.6497133,-0.04563741,-0.03669649,-0.1064904,1.171796,0.1215303
0.8259022,0.5792965,0.4450547,0.7961743,0.5741288,0.660219,-0.03980803,-0.05841385,-0.005630143,1.182965,0.07091231
0.8422582,0.5907485,0.4585653,0.8057048,0.5719361,0.6705813,-0.03415603,-0.07983526,0.09424544,1.194132,0.1281503
0.8590884,0.6021481,0.4722632,0.8148531,0.5697681,0.680826,-0.02867818,-0.1009644,0.1931448,1.20505,0.2198208
0.8759198,0.6136645,0.4862925,0.8235132,0.5741709,0.6913188,-0.0674901,-0.07731769,0.1326776,1.218921,0.1677388
0.8927429,0.6252974,0.5006462,0.8316249,0.57861,0.7015536,-0.1058835,-0.05409013,0.07272358,1.232301,0.1393764
0.909553,0.6370473,0.5153141,0.8394338,0.5830818,0.7113723,-0.1438621,-0.03127585,0.01327992,1.245265,0.1478203
0.926351,0.6489153,0.5302832,0.8471836,0.5875832,0.7206183,-0.1814298,-0.008869177,-0.04565823,1.257881,0.1872968
0.9431423,0.6609035,0.5455372,0.855115,0.5921096,0.7291374,-0.2185911,0.0131354,-0.1040926,1.270219,0.2424662
0.9602562,0.6729055,0.5607873,0.8633748,0.5944523,0.736693,-0.1680675,0.01629667,-0.05355471,1.281213,0.177145
0.9776952,0.68492,0.5760217,0.8718497,0.5968102,0.7435785,-0.1180299,0.01954064,-0.003548825,1.29198,0.1196892
0.995458,0.6969464,0.5912327,0.8803412,0.5991831,0.7499919,-0.06847317,0.02286566,0.04592969,1.302501,0.08556255
1.013539,0.7089854,0.6064162,0.8886532,0.6015725,0.7561295,-0.01939283,0.02626963,0.09488688,1.312755,0.1003479
1.03193,0.7210383,0.6215719,0.8965915,0.6039796,0.7621858,0.02921615,0.02975052,0.1433283,1.322723,0.1492705
1.050591,0.7331026,0.6368781,0.9038835,0.6042312,0.7682861,0.02022992,0.0633062,0.1767601,1.331302,0.1888414
1.069508,0.7451796,0.6523353,0.9104886,0.6045049,0.7744571,0.01125835,0.0964813,0.2098834,1.339477,0.2312713
1.088663,0.7572715,0.6679429,0.9162809,0.6048032,0.7806604,0.002301776,0.12928,0.2426991,1.347141,0.2749936
1.108037,0.7693804,0.6836993,0.9211354,0.6051271,0.786859,-0.006638317,0.1617058,0.2752115,1.354185,0.3192714
1.127606,0.7815087,0.699602,0.9249281,0.6054756,0.7930175,-0.01556145,0.1937627,0.3074223,1.360503,0.3637232
1.146849,0.7936563,0.7156718,0.9275369,0.6059169,0.7991046,-0.03051939,0.1284536,0.1981625,1.366026,0.2381179
